geography,category,activity,labeling,supplier,unit,factor_year,factor_value,factor_unit,source,source_detail,scope
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,ATENCO ENERGIA SL,kWh,2023,0.257,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,ATENCO ENERGIA SL,kWh,2024,0.281,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,ATENCO ENERGIA SL,kWh,2025,0.247,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"ATLAS ENERGIA COMERCIAL, S.L.",kWh,2022,0.272,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"ATLAS ENERGIA COMERCIAL, S.L.",kWh,2023,0.26,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"ATLAS ENERGIA COMERCIAL, S.L.",kWh,2024,0.282,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"ATLAS ENERGIA COMERCIAL, S.L.",kWh,2025,0.257,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"AUDAX RENOVABLES, S.A",kWh,2022,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"AUDAX RENOVABLES, S.A",kWh,2023,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"AUDAX RENOVABLES, S.A",kWh,2024,0.264,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"AUDAX RENOVABLES, S.A",kWh,2025,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"AUSARTA PRIMA, S.L.",kWh,2023,0.26,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"AUSARTA PRIMA, S.L.",kWh,2024,0.283,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"AUSARTA PRIMA, S.L.",kWh,2025,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,AVANZALIA ENERGIA COMERCIALIZADORA SA,kWh,2022,0.204,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,AVANZALIA ENERGIA COMERCIALIZADORA SA,kWh,2023,0.14,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,AVANZALIA ENERGIA COMERCIALIZADORA SA,kWh,2024,0.16,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,AVANZALIA ENERGIA COMERCIALIZADORA SA,kWh,2025,0.127,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,AXPO IBERIA S.L.,kWh,2022,0.264,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,AXPO IBERIA S.L.,kWh,2023,0.257,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,AXPO IBERIA S.L.,kWh,2024,0.283,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,AXPO IBERIA S.L.,kWh,2025,0.256,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,BIROU GAS S.L.,kWh,2022,0.27,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,BIROU GAS S.L.,kWh,2023,0.256,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,BIROU GAS S.L.,kWh,2024,0.274,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,BIROU GAS S.L.,kWh,2025,0.252,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"BLUBAT PULSAR, S.L.",kWh,2023,0.256,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"BON PREU, SAU",kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"BON PREU, SAU",kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"BP GAS & POWER IBERIA, S.A.U.",kWh,2022,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"BP GAS & POWER IBERIA, S.A.U.",kWh,2023,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"BP GAS & POWER IBERIA, S.A.U.",kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"CANARIAS LUZ ENERGIA RENOVABLE, S.L.",kWh,2024,0.283,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"CANDELA  COMERCIALIZADORA, S.L.",kWh,2025,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"CAPITAL ENERGY COMERCIALIZADORA, S.L.U",kWh,2022,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"CAPWATT COMERCIAL, S.L.U.",kWh,2025,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,CARVISA ENERGIA SL,kWh,2024,0.278,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"CEPSA GAS Y ELECTRICIDAD, S.A.U.",kWh,2022,0.195,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"CEPSA GAS Y ELECTRICIDAD, S.A.U.",kWh,2023,0.25,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"CEPSA GAS Y ELECTRICIDAD, S.A.U.",kWh,2024,0.279,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,CIDE HCENERGÍA S.A.U,kWh,2023,0.249,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,CIDE HCENERGÍA S.A.U,kWh,2024,0.283,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,CIDE HCENERGÍA S.A.U,kWh,2025,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,CIMA ENERGIA COMERCIALIZADORA SL,kWh,2022,0.272,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,CIMA ENERGIA COMERCIALIZADORA SL,kWh,2023,0.26,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,CIMA ENERGIA COMERCIALIZADORA SL,kWh,2024,0.283,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,CIMA ENERGIA COMERCIALIZADORA SL,kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"COMERCIALIZADORA ADI ESPAÑA, S.L.",kWh,2022,0.268,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"COMERCIALIZADORA ADI ESPAÑA, S.L.",kWh,2023,0.26,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"COMERCIALIZADORA ADI ESPAÑA, S.L.",kWh,2024,0.283,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"COMERCIALIZADORA ADI ESPAÑA, S.L.",kWh,2025,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,COMERCIALIZADORA ELECTRICA PENINSULAR S.L.,kWh,2022,0.273,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"COMERCIALIZADORA LERSA, S.L.",kWh,2023,0.26,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"COMERCIALIZADORA LERSA, S.L.",kWh,2024,0.283,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"CONECTA ENERGIA VERDE, S.L.",kWh,2023,0.259,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"CONECTA2 ENERGIA, S.L.",kWh,2023,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"CONECTA2 ENERGIA, S.L.",kWh,2024,0.276,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"CONECTA2 ENERGIA, S.L.",kWh,2025,0.248,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"CORPORACIÓN ALIMENTARIA GUISSONA, S.A.",kWh,2025,0.259,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"CREA ENERGIA ECO, S.L.U.",kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"CREA ENERGIA ECO, S.L.U.",kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,CYE ENERGIA SL,kWh,2022,0.272,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,CYE ENERGIA SL,kWh,2023,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,CYE ENERGIA SL,kWh,2024,0.28,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,CYE ENERGIA SL,kWh,2025,0.256,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,DAIMUZ ENERGÍA S.L.,kWh,2023,0.26,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,DAIMUZ ENERGÍA S.L.,kWh,2024,0.283,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,DAIMUZ ENERGÍA S.L.,kWh,2025,0.257,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,DISA ENERGIA ELECTRICA S.L.,kWh,2022,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,DISA ENERGIA ELECTRICA S.L.,kWh,2023,0.237,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,DISA ENERGIA ELECTRICA S.L.,kWh,2024,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,DISA ENERGIA ELECTRICA S.L.,kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"DRK ENERGY, S.L",kWh,2023,0.26,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"DRK ENERGY, S.L",kWh,2024,0.283,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"DRK ENERGY, S.L",kWh,2025,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"EBROENERGIA COMERCIALIZADORA, S.L.",kWh,2023,0.26,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"ECOFUTURA LUZ ENERGÍA, S.L.U.",kWh,2023,0.259,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,EDP CLIENTES SAU,kWh,2022,0.272,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,EDP CLIENTES SAU,kWh,2023,0.259,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,EDP CLIENTES SAU,kWh,2024,0.283,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,EDP CLIENTES SAU,kWh,2025,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"EDP ESPAÑA, S.A",kWh,2022,0.273,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"EDP ESPAÑA, S.A",kWh,2023,0.26,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"EDP ESPAÑA, S.A",kWh,2024,0.283,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"EDP ESPAÑA, S.A",kWh,2025,0.258,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"EKILUZ ENERGÍA COMERCIALIZADORA, S.L.",kWh,2025,0,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"ELECTRA DEL CARDENER ENERGIA, S.A.",kWh,2024,0.229,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"ELECTRA DEL CARDENER ENERGIA, S.A.",kWh,2025,0.179,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"ELECTRICA DE GUIXES ENERGIA, SL",kWh,2022,0.273,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
ESPAÑA,ELECTRICIDAD,SUMINISTRO COMERCIALIZADORA,CON GDO,"ELECTRICA DE GUIXES ENERGIA, SL",kWh,2023,0.26,kgCO2e/kWh,MITECO,"MITECO - ""5. Factores Mix Eléctricos"" ""Etiquetado restante de Comercializadoras que han efectuado GdO""",ALCANCE 2
