category,factor_id,geography,iso3,subcategory,activity,variant,technology_fuel_material,destination_origin_supplier,input_unit,activity_year,activity_year_scope,factor_year,factor_value,factor_unit,temporal_type,factor_version,source,source_detail,source_url,is_temporal_fallback,is_geographic_proxy,quality_status,notes,source_workbook,source_sheet
Residuos,RES_30C48E83F71024,España,,Textil,Textil,,,Reciclaje (Circuito cerrado),kg,2023,,2023,0.0212808072368763,kgCO2e/kg,ANNUAL,,DEFRA,source_row=24,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_ABDBEEC36E7E62,España,,Textil,Textil,,,Reciclaje (Circuito cerrado),kg,2024,,2024,0.00641061,kgCO2e/kg,ANNUAL,,DEFRA,source_row=24,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_1F38463366472E,España,,Textil,Textil,,,Reciclaje (Circuito cerrado),kg,2025,,2025,0.00468568,kgCO2e/kg,ANNUAL,,DEFRA,source_row=24,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_CD747566423E87,España,,Textil,Textil,,,Reciclaje (Circuito cerrado),kg,2026,,2026,0.00465358,kgCO2e/kg,ANNUAL,,DEFRA,source_row=24,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_FDEF1850535CB9,España,,Textil,Textil,,,Combustión / Incineración (recuperación de energía),kg,2022,,2022,0.0212801937984496,kgCO2e/kg,ANNUAL,,DEFRA,source_row=25,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_9178C6B024312B,España,,Textil,Textil,,,Combustión / Incineración (recuperación de energía),kg,2023,,2023,0.0212808072368763,kgCO2e/kg,ANNUAL,,DEFRA,source_row=25,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_676C4D15C47E07,España,,Textil,Textil,,,Combustión / Incineración (recuperación de energía),kg,2024,,2024,0.00641061,kgCO2e/kg,ANNUAL,,DEFRA,source_row=25,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_AD70E5463FC860,España,,Textil,Textil,,,Combustión / Incineración (recuperación de energía),kg,2025,,2025,0.00468568,kgCO2e/kg,ANNUAL,,DEFRA,source_row=25,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_0732B1BF9743BE,España,,Textil,Textil,,,Combustión / Incineración (recuperación de energía),kg,2026,,2026,0.00465358,kgCO2e/kg,ANNUAL,,DEFRA,source_row=25,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_EB9BD5C77B3803,España,,Textil,Textil,,,Vertedero,kg,2022,,2022,0.444924685716789,kgCO2e/kg,ANNUAL,,DEFRA,source_row=26,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_275802161992E6,España,,Textil,Textil,,,Vertedero,kg,2023,,2023,0.496683305914528,kgCO2e/kg,ANNUAL,,DEFRA,source_row=26,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_D391BF6B3FCCD4,España,,Textil,Textil,,,Vertedero,kg,2024,,2024,0.49668303,kgCO2e/kg,ANNUAL,,DEFRA,source_row=26,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_B6E143B51D91B9,España,,Textil,Textil,,,Vertedero,kg,2025,,2025,0.49678228,kgCO2e/kg,ANNUAL,,DEFRA,source_row=26,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_94B46CC17ADEB6,España,,Textil,Textil,,,Vertedero,kg,2026,,2026,0.49680605,kgCO2e/kg,ANNUAL,,DEFRA,source_row=26,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_36D63DEE45554C,España,,Aparatos eléctricos y electrónicos (RAEE),Aparatos eléctricos y electrónicos (RAEE),,,Reciclaje (Bucle abierto),kg,2022,,2022,0.0212801937984496,kgCO2e/kg,ANNUAL,,DEFRA,source_row=29,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_548C62FA3C2528,España,,Aparatos eléctricos y electrónicos (RAEE),Aparatos eléctricos y electrónicos (RAEE),,,Reciclaje (Bucle abierto),kg,2023,,2023,0.02128081,kgCO2e/kg,ANNUAL,,DEFRA,source_row=29,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_CA229B8C86969B,España,,Aparatos eléctricos y electrónicos (RAEE),Aparatos eléctricos y electrónicos (RAEE),,,Reciclaje (Bucle abierto),kg,2024,,2024,0.00641061,kgCO2e/kg,ANNUAL,,DEFRA,source_row=29,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_C1D0EE35D74F28,España,,Aparatos eléctricos y electrónicos (RAEE),Aparatos eléctricos y electrónicos (RAEE),,,Reciclaje (Bucle abierto),kg,2025,,2025,0.00468568,kgCO2e/kg,ANNUAL,,DEFRA,source_row=29,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_1D9A41A15A84F3,España,,Aparatos eléctricos y electrónicos (RAEE),Aparatos eléctricos y electrónicos (RAEE),,,Reciclaje (Bucle abierto),kg,2026,,2026,0.00465358,kgCO2e/kg,ANNUAL,,DEFRA,source_row=29,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_C462F57AE9B639,España,,Aparatos eléctricos y electrónicos (RAEE),Aparatos eléctricos y electrónicos (RAEE),,,Combustión / Incineración (recuperación de energía),kg,2022,,2022,0.0212801937984496,kgCO2e/kg,ANNUAL,,DEFRA,source_row=30,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_5EF44B5B008363,España,,Aparatos eléctricos y electrónicos (RAEE),Aparatos eléctricos y electrónicos (RAEE),,,Combustión / Incineración (recuperación de energía),kg,2023,,2023,0.0212808072368763,kgCO2e/kg,ANNUAL,,DEFRA,source_row=30,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_73F59B63BE8832,España,,Aparatos eléctricos y electrónicos (RAEE),Aparatos eléctricos y electrónicos (RAEE),,,Combustión / Incineración (recuperación de energía),kg,2024,,2024,0.00641061,kgCO2e/kg,ANNUAL,,DEFRA,source_row=30,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_72589D2354AA54,España,,Aparatos eléctricos y electrónicos (RAEE),Aparatos eléctricos y electrónicos (RAEE),,,Combustión / Incineración (recuperación de energía),kg,2025,,2025,0.00468568,kgCO2e/kg,ANNUAL,,DEFRA,source_row=30,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_A43E0D6D86266F,España,,Aparatos eléctricos y electrónicos (RAEE),Aparatos eléctricos y electrónicos (RAEE),,,Combustión / Incineración (recuperación de energía),kg,2026,,2026,0.00465358,kgCO2e/kg,ANNUAL,,DEFRA,source_row=30,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_63AF58D961BFDB,España,,Aparatos eléctricos y electrónicos (RAEE),Aparatos eléctricos y electrónicos (RAEE),,,Vertedero,kg,2022,,2022,0.00888327131782946,kgCO2e/kg,ANNUAL,,DEFRA,source_row=31,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_346807DBC2F9B6,España,,Aparatos eléctricos y electrónicos (RAEE),Aparatos eléctricos y electrónicos (RAEE),,,Vertedero,kg,2023,,2023,0.00888413013162686,kgCO2e/kg,ANNUAL,,DEFRA,source_row=31,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_1C0738C6F00667,España,,Aparatos eléctricos y electrónicos (RAEE),Aparatos eléctricos y electrónicos (RAEE),,,Vertedero,kg,2024,,2024,0.00888386,kgCO2e/kg,ANNUAL,,DEFRA,source_row=31,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_D7C5026E3EB7A8,España,,Aparatos eléctricos y electrónicos (RAEE),Aparatos eléctricos y electrónicos (RAEE),,,Vertedero,kg,2025,,2025,0.00898311,kgCO2e/kg,ANNUAL,,DEFRA,source_row=31,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_E078B808BDEB5A,España,,Aparatos eléctricos y electrónicos (RAEE),Aparatos eléctricos y electrónicos (RAEE),,,Vertedero,kg,2026,,2026,0.00900687,kgCO2e/kg,ANNUAL,,DEFRA,source_row=31,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_A545EC2ED6CAB3,España,,Pilas y baterías,Pilas y baterías,,,Reciclaje (Bucle abierto),kg,2022,,2022,0.0212801937984496,kgCO2e/kg,ANNUAL,,DEFRA,source_row=34,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_4B4F3973971566,España,,Pilas y baterías,Pilas y baterías,,,Reciclaje (Bucle abierto),kg,2023,,2023,0.02128081,kgCO2e/kg,ANNUAL,,DEFRA,source_row=34,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_68D5AE2E82C76D,España,,Pilas y baterías,Pilas y baterías,,,Reciclaje (Bucle abierto),kg,2024,,2024,0.00641061,kgCO2e/kg,ANNUAL,,DEFRA,source_row=34,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_2A690BC632ABC2,España,,Pilas y baterías,Pilas y baterías,,,Reciclaje (Bucle abierto),kg,2025,,2025,0.00468568,kgCO2e/kg,ANNUAL,,DEFRA,source_row=34,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_BAAF72388D5F56,España,,Pilas y baterías,Pilas y baterías,,,Reciclaje (Bucle abierto),kg,2026,,2026,0.00465358,kgCO2e/kg,ANNUAL,,DEFRA,source_row=34,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_CFD6046A54D3F7,España,,Pilas y baterías,Pilas y baterías,,,Vertedero,kg,2022,,2022,0.00888327131782946,kgCO2e/kg,ANNUAL,,DEFRA,source_row=35,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_91C63718699FCC,España,,Pilas y baterías,Pilas y baterías,,,Vertedero,kg,2023,,2023,0.00888413,kgCO2e/kg,ANNUAL,,DEFRA,source_row=35,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_8DB1EA263F2B26,España,,Pilas y baterías,Pilas y baterías,,,Vertedero,kg,2024,,2024,0.00888386,kgCO2e/kg,ANNUAL,,DEFRA,source_row=35,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_07920C77358B64,España,,Pilas y baterías,Pilas y baterías,,,Vertedero,kg,2025,,2025,0.00898311,kgCO2e/kg,ANNUAL,,DEFRA,source_row=35,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_D3D920BF95D63A,España,,Pilas y baterías,Pilas y baterías,,,Vertedero,kg,2026,,2026,0.00900687,kgCO2e/kg,ANNUAL,,DEFRA,source_row=35,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,"Serie anual reconstruida 2022-2026; 2023-2026 del bloque Fuera, 2022 del bloque histórico España",Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_AFE5D2F2E575DC,España,,Disolventes usados,Acetonas y alcohol isopropílico,,,Regeneración de disolventes,kg,2022,,,0.29488,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=38,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_68BA8EC2D9B79D,España,,Disolventes usados,Acetonas y alcohol isopropílico,,,Regeneración de disolventes,kg,2023,,,0.29488,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=38,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_320EEDF76C71DD,España,,Disolventes usados,Acetonas y alcohol isopropílico,,,Regeneración de disolventes,kg,2024,,,0.29488,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=38,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_3BF93002977146,España,,Disolventes usados,Acetonas y alcohol isopropílico,,,Regeneración de disolventes,kg,2025,,,0.29488,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=38,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_CF2A8F4BEA32BB,España,,Disolventes usados,Acetonas y alcohol isopropílico,,,Regeneración de disolventes,kg,2026,,,0.29488,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=38,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_55F1CC4B56D1C8,España,,Disolventes usados,Acetonas y alcohol isopropílico,,,Incineración de residuos no halogenados,kg,2022,,,0.57936,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=39,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_6375BFA733914B,España,,Disolventes usados,Acetonas y alcohol isopropílico,,,Incineración de residuos no halogenados,kg,2023,,,0.57936,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=39,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_3EA48E21E3B950,España,,Disolventes usados,Acetonas y alcohol isopropílico,,,Incineración de residuos no halogenados,kg,2024,,,0.57936,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=39,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_9D4C01D7BF883D,España,,Disolventes usados,Acetonas y alcohol isopropílico,,,Incineración de residuos no halogenados,kg,2025,,,0.57936,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=39,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_5437D0E72FDEA1,España,,Disolventes usados,Acetonas y alcohol isopropílico,,,Incineración de residuos no halogenados,kg,2026,,,0.57936,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=39,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_E008651DF886A1,España,,Disolventes usados,Aguarrás mineral (White Spirit),,,Regeneración de disolventes,kg,2022,,,0.29488,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=41,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_EB66A12C80172D,España,,Disolventes usados,Aguarrás mineral (White Spirit),,,Regeneración de disolventes,kg,2023,,,0.29488,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=41,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_A8BC463AF748BA,España,,Disolventes usados,Aguarrás mineral (White Spirit),,,Regeneración de disolventes,kg,2024,,,0.29488,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=41,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_E8675C429B6B77,España,,Disolventes usados,Aguarrás mineral (White Spirit),,,Regeneración de disolventes,kg,2025,,,0.29488,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=41,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_E3C6144B8AB25B,España,,Disolventes usados,Aguarrás mineral (White Spirit),,,Regeneración de disolventes,kg,2026,,,0.29488,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=41,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_CDDBA48AB44293,España,,Disolventes usados,Aguarrás mineral (White Spirit),,,Incineración de residuos no halogenados,kg,2022,,,0.57936,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=42,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_505B9C0D42727B,España,,Disolventes usados,Aguarrás mineral (White Spirit),,,Incineración de residuos no halogenados,kg,2023,,,0.57936,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=42,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_9EF1D57C140113,España,,Disolventes usados,Aguarrás mineral (White Spirit),,,Incineración de residuos no halogenados,kg,2024,,,0.57936,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=42,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_0CB5D12538E333,España,,Disolventes usados,Aguarrás mineral (White Spirit),,,Incineración de residuos no halogenados,kg,2025,,,0.57936,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=42,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_7237841B195DCD,España,,Disolventes usados,Aguarrás mineral (White Spirit),,,Incineración de residuos no halogenados,kg,2026,,,0.57936,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=42,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_E3AF057B2E5E5C,España,,Disolventes usados,Alcohol isopropílico,,,Regeneración de disolventes,kg,2022,,,0.29488,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=44,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_97F6AB897B0D19,España,,Disolventes usados,Alcohol isopropílico,,,Regeneración de disolventes,kg,2023,,,0.29488,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=44,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Residuos,RES_56E7B69E281B71,España,,Disolventes usados,Alcohol isopropílico,,,Regeneración de disolventes,kg,2024,,,0.29488,kgCO2e/kg,VERSIONED,OCCC v2025,OCCC,source_row=44,,FALSE,FALSE,VALIDATED_FROM_REFERENCE,Factor versionado; no se presenta como FE anual,Residuos_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
