category,factor_id,geography,iso3,subcategory,activity,variant,technology_fuel_material,destination_origin_supplier,input_unit,activity_year,activity_year_scope,factor_year,factor_value,factor_unit,temporal_type,factor_version,source,source_detail,source_url,is_temporal_fallback,is_geographic_proxy,quality_status,notes,source_workbook,source_sheet
Materiales y productos,MAT_3AE633082470E2,TODOS,,Barniz,Barniz,Barniz con base al agua,,Reutilizado,kg,2023,,,0,kgCO2e/kg,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_PRODUCTOS_BARNIZ BASE AL AGUA_REGISTRO PARA CÁLCULO_VALORES PREDET_FACTORES DE EMISIÓN.xlsx,BARNIZ AL AGUA_REG PARA CALC · Regla explícita: reutilizado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_3911508A6B67A1,TODOS,,Barniz,Barniz,Barniz con base al agua,,Reutilizado,kg,2024,,,0,kgCO2e/kg,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_PRODUCTOS_BARNIZ BASE AL AGUA_REGISTRO PARA CÁLCULO_VALORES PREDET_FACTORES DE EMISIÓN.xlsx,BARNIZ AL AGUA_REG PARA CALC · Regla explícita: reutilizado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_321DD602AEF46C,TODOS,,Barniz,Barniz,Barniz con base al agua,,Reutilizado,kg,2025,,,0,kgCO2e/kg,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_PRODUCTOS_BARNIZ BASE AL AGUA_REGISTRO PARA CÁLCULO_VALORES PREDET_FACTORES DE EMISIÓN.xlsx,BARNIZ AL AGUA_REG PARA CALC · Regla explícita: reutilizado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_49721DBE63B704,TODOS,,Barniz,Barniz,Barniz con base al agua,,Reutilizado,kg,2026,,,0,kgCO2e/kg,RULE,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_PRODUCTOS_BARNIZ BASE AL AGUA_REGISTRO PARA CÁLCULO_VALORES PREDET_FACTORES DE EMISIÓN.xlsx,BARNIZ AL AGUA_REG PARA CALC · Regla explícita: reutilizado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_B2579BB8E7A28E,TODOS,,Pintura,Pintura,Pintura con base al agua,,Reutilizado,kg,2022,,,0,kgCO2e/kg,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_PRODUCTOS_PINTURA BASE AL AGUA_REGISTRO PARA CÁLCULO_VALORES PREDET_FACTORES DE EMISIÓN.xlsx,PINTURA_REG PARA CÁLCULOS · Regla explícita: reutilizado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_CB32E04A6C2CFC,TODOS,,Pintura,Pintura,Pintura con base al agua,,Reutilizado,kg,2023,,,0,kgCO2e/kg,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_PRODUCTOS_PINTURA BASE AL AGUA_REGISTRO PARA CÁLCULO_VALORES PREDET_FACTORES DE EMISIÓN.xlsx,PINTURA_REG PARA CÁLCULOS · Regla explícita: reutilizado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_66535108115206,TODOS,,Pintura,Pintura,Pintura con base al agua,,Reutilizado,kg,2024,,,0,kgCO2e/kg,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_PRODUCTOS_PINTURA BASE AL AGUA_REGISTRO PARA CÁLCULO_VALORES PREDET_FACTORES DE EMISIÓN.xlsx,PINTURA_REG PARA CÁLCULOS · Regla explícita: reutilizado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_30331A844EBAFA,TODOS,,Pintura,Pintura,Pintura con base al agua,,Reutilizado,kg,2025,,,0,kgCO2e/kg,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_PRODUCTOS_PINTURA BASE AL AGUA_REGISTRO PARA CÁLCULO_VALORES PREDET_FACTORES DE EMISIÓN.xlsx,PINTURA_REG PARA CÁLCULOS · Regla explícita: reutilizado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_D98E2858FDA474,TODOS,,Pintura,Pintura,Pintura con base al agua,,Reutilizado,kg,2026,,,0,kgCO2e/kg,RULE,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_PRODUCTOS_PINTURA BASE AL AGUA_REGISTRO PARA CÁLCULO_VALORES PREDET_FACTORES DE EMISIÓN.xlsx,PINTURA_REG PARA CÁLCULOS · Regla explícita: reutilizado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_A1A859E60921E9,TODOS,,Disolvente,Disolvente,Aguarrás mineral,,Reutilizado,l,2022,,,0,kgCO2e/l,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_PRODUCTOS_DISOLVENTE AGUARRÁS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,DISOLV AGUARR_REG PARA CÁLCULOS · Regla explícita: reutilizado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_27B22976467FBF,TODOS,,Disolvente,Disolvente,Aguarrás mineral,,Reutilizado,l,2023,,,0,kgCO2e/l,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_PRODUCTOS_DISOLVENTE AGUARRÁS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,DISOLV AGUARR_REG PARA CÁLCULOS · Regla explícita: reutilizado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_5C092D40106791,TODOS,,Disolvente,Disolvente,Aguarrás mineral,,Reutilizado,l,2024,,,0,kgCO2e/l,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_PRODUCTOS_DISOLVENTE AGUARRÁS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,DISOLV AGUARR_REG PARA CÁLCULOS · Regla explícita: reutilizado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_880CFCCCA8BD12,TODOS,,Disolvente,Disolvente,Aguarrás mineral,,Reutilizado,l,2025,,,0,kgCO2e/l,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_PRODUCTOS_DISOLVENTE AGUARRÁS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,DISOLV AGUARR_REG PARA CÁLCULOS · Regla explícita: reutilizado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_FAE8ACF8C27312,TODOS,,Disolvente,Disolvente,Aguarrás mineral,,Reutilizado,l,2026,,,0,kgCO2e/l,RULE,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_PRODUCTOS_DISOLVENTE AGUARRÁS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,DISOLV AGUARR_REG PARA CÁLCULOS · Regla explícita: reutilizado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_973D858C6A3404,TODOS,,Ropa y accesorios,Ropa y accesorios,Top tirantes,,Comprado de segunda mano,ud,2022,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_739CF2A6A68525,TODOS,,Ropa y accesorios,Ropa y accesorios,Top tirantes,,Comprado de segunda mano,ud,2023,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_93A3724AAFAA5B,TODOS,,Ropa y accesorios,Ropa y accesorios,Top tirantes,,Comprado de segunda mano,ud,2024,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_A97ECD84025903,TODOS,,Ropa y accesorios,Ropa y accesorios,Top tirantes,,Comprado de segunda mano,ud,2025,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_AD54A6B5D52FA6,TODOS,,Ropa y accesorios,Ropa y accesorios,Top tirantes,,Comprado de segunda mano,ud,2026,,,0,kgCO2e/ud,RULE,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_C11CEFD449613E,TODOS,,Ropa y accesorios,Ropa y accesorios,Top tirantes,,Alquilado,ud,2022,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_729EF94E7B24ED,TODOS,,Ropa y accesorios,Ropa y accesorios,Top tirantes,,Alquilado,ud,2023,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_856D4756493FE0,TODOS,,Ropa y accesorios,Ropa y accesorios,Top tirantes,,Alquilado,ud,2024,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_70DCBC51FD3FC7,TODOS,,Ropa y accesorios,Ropa y accesorios,Top tirantes,,Alquilado,ud,2025,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_747D148BF33DD1,TODOS,,Ropa y accesorios,Ropa y accesorios,Top tirantes,,Alquilado,ud,2026,,,0,kgCO2e/ud,RULE,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_ABE130C32EEF60,TODOS,,Ropa y accesorios,Ropa y accesorios,Top tirantes,,Reutilizado,ud,2022,,2022,0.15225,kgCO2e/ud,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_C34765ED7ACE4B,TODOS,,Ropa y accesorios,Ropa y accesorios,Top tirantes,,Reutilizado,ud,2023,,2023,0.15225,kgCO2e/ud,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_7033D7A8814135,TODOS,,Ropa y accesorios,Ropa y accesorios,Top tirantes,,Reutilizado,ud,2024,,2024,0.15225,kgCO2e/ud,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_D8E36F74E02DBF,TODOS,,Ropa y accesorios,Ropa y accesorios,Top tirantes,,Reutilizado,ud,2025,,2025,0.15225,kgCO2e/ud,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_A53850ED8AE6D7,TODOS,,Ropa y accesorios,Ropa y accesorios,Top tirantes,,Reutilizado,ud,2026,,,0.15225,kgCO2e/ud,VERSIONED,Versión de la fuente incluida en el fichero de origen,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,Fuente versionada/no anual: aplicable a 2026 sin fingir factor_year.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_1019F406F49C8F,TODOS,,Ropa y accesorios,Ropa y accesorios,Corsé,,Comprado de segunda mano,ud,2022,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_FC82A674C96FE9,TODOS,,Ropa y accesorios,Ropa y accesorios,Corsé,,Comprado de segunda mano,ud,2023,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_9218BA010A2DE6,TODOS,,Ropa y accesorios,Ropa y accesorios,Corsé,,Comprado de segunda mano,ud,2024,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_7E3732AA187992,TODOS,,Ropa y accesorios,Ropa y accesorios,Corsé,,Comprado de segunda mano,ud,2025,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_494774F53F8987,TODOS,,Ropa y accesorios,Ropa y accesorios,Corsé,,Comprado de segunda mano,ud,2026,,,0,kgCO2e/ud,RULE,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_F4F202A2C60E64,TODOS,,Ropa y accesorios,Ropa y accesorios,Corsé,,Alquilado,ud,2022,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_33E9363FD71498,TODOS,,Ropa y accesorios,Ropa y accesorios,Corsé,,Alquilado,ud,2023,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_80CAA5A2595488,TODOS,,Ropa y accesorios,Ropa y accesorios,Corsé,,Alquilado,ud,2024,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_5FB05756394969,TODOS,,Ropa y accesorios,Ropa y accesorios,Corsé,,Alquilado,ud,2025,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_1AAB954D3D84CB,TODOS,,Ropa y accesorios,Ropa y accesorios,Corsé,,Alquilado,ud,2026,,,0,kgCO2e/ud,RULE,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: alquilado = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_4A0184A188BC40,TODOS,,Ropa y accesorios,Ropa y accesorios,Corsé,,Reutilizado,ud,2022,,2022,0.15225,kgCO2e/ud,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_CFE13D6DF505AC,TODOS,,Ropa y accesorios,Ropa y accesorios,Corsé,,Reutilizado,ud,2023,,2023,0.15225,kgCO2e/ud,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_363AF2F5124B23,TODOS,,Ropa y accesorios,Ropa y accesorios,Corsé,,Reutilizado,ud,2024,,2024,0.15225,kgCO2e/ud,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_D7DC800DD65143,TODOS,,Ropa y accesorios,Ropa y accesorios,Corsé,,Reutilizado,ud,2025,,2025,0.15225,kgCO2e/ud,ANNUAL,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_E30AC7F34FD7CB,TODOS,,Ropa y accesorios,Ropa y accesorios,Corsé,,Reutilizado,ud,2026,,,0.15225,kgCO2e/ud,VERSIONED,Versión de la fuente incluida en el fichero de origen,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESORIOS_FE · FE genérico reutilizado de la hoja FE,,FALSE,FALSE,,Fuente versionada/no anual: aplicable a 2026 sin fingir factor_year.,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_0080A231CE1A8F,TODOS,,Ropa y accesorios,Ropa y accesorios,"Camiseta tirantes, sin mangas",,Comprado de segunda mano,ud,2022,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_A83D3825E160E9,TODOS,,Ropa y accesorios,Ropa y accesorios,"Camiseta tirantes, sin mangas",,Comprado de segunda mano,ud,2023,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_EBC48141D9AA7E,TODOS,,Ropa y accesorios,Ropa y accesorios,"Camiseta tirantes, sin mangas",,Comprado de segunda mano,ud,2024,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_2D0459D7A9C40D,TODOS,,Ropa y accesorios,Ropa y accesorios,"Camiseta tirantes, sin mangas",,Comprado de segunda mano,ud,2025,,,0,kgCO2e/ud,VERSIONED,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
Materiales y productos,MAT_F4F151491E3BCC,TODOS,,Ropa y accesorios,Ropa y accesorios,"Camiseta tirantes, sin mangas",,Comprado de segunda mano,ud,2026,,,0,kgCO2e/ud,RULE,,FE_ CATEGORÍA MATERIALES Y PRODUCTOS_ROPA Y ACCESORIOS_REGISTRO PARA CÁLCULO_FACTORES DE EMISIÓN.xlsx,ROPA Y ACCESO_REG PARA CÁLCULOS · Regla explícita: segunda mano = 0,,FALSE,FALSE,,Regla metodológica no anual,Materiales_Base_Maestra_y_Contrato_V2_CORREGIDA.xlsx,Factores
